id,case_id,diagnosis,recovery_score,recommended_action,delay_minutes,expected_recovery_value,reason,created_at
REC-cdd7b6b5,CASE-2284,INSUFFICIENT_FUNDS,61,RETRY,30,2225.55,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T13:16:04.318577
REC-84a29824,CASE-2285,TEMPORARY_FAILURE,82,RETRY,30,948.61,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T14:16:04.318577
REC-2a50dc4d,CASE-2286,INSUFFICIENT_FUNDS,59,RETRY,30,6872.52,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T14:16:04.318577
REC-cca902c9,CASE-2287,INSUFFICIENT_FUNDS,64,RETRY,30,4576.63,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T06:16:04.318577
REC-d95365c4,CASE-2288,INSUFFICIENT_FUNDS,53,RETRY,30,2461.05,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T15:16:04.318577
REC-780b4dbb,CASE-2289,INSUFFICIENT_FUNDS,50,RETRY,30,5821.11,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T13:16:04.318577
REC-5b784522,CASE-2290,TEMPORARY_FAILURE,71,RETRY,30,2593.67,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T23:16:04.318577
REC-6b3aa0d0,CASE-2291,TEMPORARY_FAILURE,74,RETRY,30,2704.11,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T20:16:04.320609
REC-8014c5f3,CASE-2292,TEMPORARY_FAILURE,82,RETRY,30,5869.43,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T04:16:04.320609
REC-f8d3a335,CASE-2293,TEMPORARY_FAILURE,88,RETRY,30,1019.48,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T03:16:04.320609
REC-2ffb8613,CASE-2294,INSUFFICIENT_FUNDS,57,RETRY,30,1223.3,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T07:16:04.320609
REC-2d1c2c2e,CASE-2295,INSUFFICIENT_FUNDS,65,RETRY,30,1397.8,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T15:16:04.320609
REC-743c2bf2,CASE-2296,INSUFFICIENT_FUNDS,56,RETRY,30,6522.05,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T08:16:04.320609
REC-e6d0b29d,CASE-2297,INSUFFICIENT_FUNDS,58,RETRY,30,2115.11,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T07:16:04.320609
REC-57c1cd92,CASE-2298,TEMPORARY_FAILURE,84,RETRY,30,1812.23,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T06:16:04.320609
REC-b080ac8f,CASE-2299,INSUFFICIENT_FUNDS,45,RETRY,30,2086.55,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T13:16:04.320609
REC-f872c2a3,CASE-2300,INSUFFICIENT_FUNDS,65,RETRY,30,747.8,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T17:16:04.320609
REC-36fef456,CASE-2301,TEMPORARY_FAILURE,85,RETRY,30,984.05,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T04:16:04.320609
REC-5d1df169,CASE-2302,INSUFFICIENT_FUNDS,69,RETRY,30,795.05,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T08:16:04.320609
REC-9bdaaa75,CASE-2303,INSUFFICIENT_FUNDS,64,RETRY,30,735.99,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T03:16:04.320609
REC-4c8cbc55,CASE-2304,TEMPORARY_FAILURE,78,RETRY,30,5582.14,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T04:16:04.320609
REC-9cde4a60,CASE-2305,TEMPORARY_FAILURE,76,RETRY,30,2777.73,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T11:16:04.325264
REC-a7f55803,CASE-2306,INSUFFICIENT_FUNDS,59,RETRY,30,676.93,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T14:16:04.325264
REC-3cca1f4f,CASE-2307,TEMPORARY_FAILURE,82,RETRY,30,948.61,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T19:16:04.325264
REC-e1e1e176,CASE-2308,INSUFFICIENT_FUNDS,69,RETRY,30,795.05,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T09:16:04.325264
REC-520761a4,CASE-2309,INSUFFICIENT_FUNDS,51,RETRY,30,5937.94,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T05:16:04.325264
REC-37de4b67,CASE-2310,TEMPORARY_FAILURE,73,RETRY,30,3397.3,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T20:16:04.325264
REC-c71fbf49,CASE-2311,TEMPORARY_FAILURE,89,RETRY,30,4146.29,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T18:16:04.325264
REC-5158c772,CASE-2312,TEMPORARY_FAILURE,87,RETRY,30,1007.67,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T04:16:04.325264
REC-f60a7b9c,CASE-2313,TEMPORARY_FAILURE,84,RETRY,30,9793.07,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T06:16:04.325264
REC-bda23213,CASE-2314,INSUFFICIENT_FUNDS,57,RETRY,30,2648.3,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T00:16:04.325264
REC-ece2df2d,CASE-2315,TEMPORARY_FAILURE,90,RETRY,30,3293.11,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T05:16:04.325264
REC-07e04de0,CASE-2316,TEMPORARY_FAILURE,89,RETRY,30,1921.29,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T12:16:04.325264
REC-d1440dd6,CASE-2317,INSUFFICIENT_FUNDS,50,RETRY,30,5821.11,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T07:16:04.325264
REC-d5f14f66,CASE-2318,INSUFFICIENT_FUNDS,49,RETRY,30,3499.29,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T22:16:04.325264
REC-9d46bc8c,CASE-2319,INSUFFICIENT_FUNDS,63,RETRY,30,2929.17,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T06:16:04.325264
REC-db71b609,CASE-2320,INSUFFICIENT_FUNDS,47,RETRY,30,1005.18,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T16:16:04.325264
REC-0dc06dfb,CASE-2321,TEMPORARY_FAILURE,92,RETRY,30,4286.73,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T18:16:04.325264
REC-24c054c6,CASE-2322,INSUFFICIENT_FUNDS,55,RETRY,30,6405.23,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T21:16:04.325264
REC-233a80de,CASE-2323,TEMPORARY_FAILURE,91,RETRY,30,3329.92,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T11:16:04.325264
REC-aeb8a49f,CASE-2324,TEMPORARY_FAILURE,74,RETRY,30,3444.11,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T06:16:04.325264
REC-729bcb1a,CASE-2325,TEMPORARY_FAILURE,86,RETRY,30,4005.86,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T16:16:04.325264
REC-7cf42d3b,CASE-2326,INSUFFICIENT_FUNDS,48,RETRY,30,5587.47,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T23:16:04.325264
REC-52c1e976,CASE-2327,TEMPORARY_FAILURE,81,RETRY,30,3771.8,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T21:16:04.325264
REC-d2adceeb,CASE-2328,TEMPORARY_FAILURE,88,RETRY,30,1019.48,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T05:16:04.325264
REC-e34a0b8d,CASE-2329,TEMPORARY_FAILURE,73,RETRY,30,3397.3,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T19:16:04.330375
REC-44f82634,CASE-2330,INSUFFICIENT_FUNDS,45,RETRY,30,1636.55,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T15:16:04.330375
REC-60f178e1,CASE-2331,TEMPORARY_FAILURE,78,RETRY,30,5582.14,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T14:16:04.330375
REC-c4748fba,CASE-2332,TEMPORARY_FAILURE,75,RETRY,30,1615.92,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T01:16:04.330375
REC-16a649ca,CASE-2333,INSUFFICIENT_FUNDS,48,RETRY,30,3427.47,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T06:16:04.330375
REC-29a35182,CASE-2334,INSUFFICIENT_FUNDS,55,RETRY,30,2554.68,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T21:16:04.330375
REC-56f58815,CASE-2335,INSUFFICIENT_FUNDS,62,RETRY,30,2262.36,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T19:16:04.330375
REC-6913bf23,CASE-2336,INSUFFICIENT_FUNDS,70,RETRY,30,3256.86,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T08:16:04.330375
REC-0bce45e3,CASE-2337,TEMPORARY_FAILURE,73,RETRY,30,5223.03,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T16:16:04.330375
REC-178fb696,CASE-2338,TEMPORARY_FAILURE,76,RETRY,30,877.73,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T10:16:04.330375
REC-fcf177e8,CASE-2339,TEMPORARY_FAILURE,80,RETRY,30,924.98,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T01:16:04.330375
REC-ae3d45df,CASE-2340,TEMPORARY_FAILURE,86,RETRY,30,1855.86,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T22:16:04.330375
REC-ee9bd1ab,CASE-2341,INSUFFICIENT_FUNDS,66,RETRY,30,3069.61,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T18:16:04.330375
REC-efb418ca,CASE-2342,TEMPORARY_FAILURE,90,RETRY,30,3293.11,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T15:16:04.330375
REC-fd0377fc,CASE-2343,TEMPORARY_FAILURE,85,RETRY,30,3109.05,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T06:16:04.330375
REC-c5bac2b1,CASE-2344,INSUFFICIENT_FUNDS,55,RETRY,30,629.68,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T13:16:04.330375
REC-6f2b7b73,CASE-2345,TEMPORARY_FAILURE,71,RETRY,30,8274.38,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T00:16:04.330375
REC-266c5be3,CASE-2346,INSUFFICIENT_FUNDS,52,RETRY,30,1114.24,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T00:16:04.330375
REC-5100ab11,CASE-2347,INSUFFICIENT_FUNDS,66,RETRY,30,7690.27,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T20:16:04.330375
REC-23835fa8,CASE-2348,TEMPORARY_FAILURE,82,RETRY,30,9559.43,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T18:16:04.330375
REC-ce1de296,CASE-2349,TEMPORARY_FAILURE,77,RETRY,30,5510.32,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T03:16:04.335165
REC-1f0b9190,CASE-2350,INSUFFICIENT_FUNDS,48,RETRY,30,5587.47,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T06:16:04.335165
REC-50419642,CASE-2351,TEMPORARY_FAILURE,94,RETRY,30,6731.3,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T04:16:04.335165
REC-5cd97769,CASE-2352,INSUFFICIENT_FUNDS,69,RETRY,30,795.05,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T22:16:04.335165
REC-b77ff456,CASE-2353,TEMPORARY_FAILURE,93,RETRY,30,10844.47,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T15:16:04.335165
REC-3b05e42b,CASE-2354,TEMPORARY_FAILURE,73,RETRY,30,2667.3,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T22:16:04.335165
REC-8974209f,CASE-2355,TEMPORARY_FAILURE,92,RETRY,30,10727.65,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T01:16:04.335165
REC-fbc21b0a,CASE-2356,TEMPORARY_FAILURE,90,RETRY,30,3293.11,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T23:16:04.336631
REC-d00995b5,CASE-2357,TEMPORARY_FAILURE,90,RETRY,30,6444.01,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T04:16:04.336631
REC-b2c5be22,CASE-2358,TEMPORARY_FAILURE,86,RETRY,30,10026.72,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T05:16:04.336631
REC-9966703b,CASE-2359,TEMPORARY_FAILURE,80,RETRY,30,2924.98,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T13:16:04.336631
REC-1bfd71de,CASE-2360,INSUFFICIENT_FUNDS,63,RETRY,30,4504.8,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T06:16:04.336631
REC-37ac4750,CASE-2361,INSUFFICIENT_FUNDS,69,RETRY,30,795.05,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T09:16:04.336631
REC-be88d7c0,CASE-2362,INSUFFICIENT_FUNDS,62,RETRY,30,1332.36,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T20:16:04.336631
REC-fe35c06c,CASE-2363,INSUFFICIENT_FUNDS,48,RETRY,30,1026.99,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T10:16:04.336631
REC-81bea6ed,CASE-2364,TEMPORARY_FAILURE,73,RETRY,30,2667.3,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T19:16:04.336631
REC-9e575904,CASE-2365,INSUFFICIENT_FUNDS,69,RETRY,30,4935.74,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T18:16:04.338901
REC-c0a5174f,CASE-2366,INSUFFICIENT_FUNDS,69,RETRY,30,795.05,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T16:16:04.338901
REC-a86ee2f3,CASE-2367,INSUFFICIENT_FUNDS,48,RETRY,30,3427.47,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T21:16:04.338901
REC-040b7c04,CASE-2368,INSUFFICIENT_FUNDS,59,RETRY,30,2741.93,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T00:16:04.338901
REC-a1f3781b,CASE-2369,TEMPORARY_FAILURE,73,RETRY,30,2667.3,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T01:16:04.338901
REC-594a4b55,CASE-2370,TEMPORARY_FAILURE,77,RETRY,30,8975.32,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T09:16:04.338901
REC-2c9743e0,CASE-2371,TEMPORARY_FAILURE,80,RETRY,30,2924.98,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T15:16:04.338901
REC-31ce4e30,CASE-2372,TEMPORARY_FAILURE,90,RETRY,30,4193.11,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T22:16:04.338901
REC-a3030510,CASE-2373,TEMPORARY_FAILURE,94,RETRY,30,1090.36,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T01:16:04.338901
REC-4db5b311,CASE-2374,INSUFFICIENT_FUNDS,49,RETRY,30,1783.8,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T03:16:04.338901
REC-aa03d4c7,CASE-2375,TEMPORARY_FAILURE,95,RETRY,30,1102.17,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T14:16:04.338901
REC-a5f02da0,CASE-2376,INSUFFICIENT_FUNDS,58,RETRY,30,1245.11,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T18:16:04.338901
REC-ddcd1b26,CASE-2377,TEMPORARY_FAILURE,93,RETRY,30,2008.54,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T18:16:04.338901
REC-1bb17e8f,CASE-2378,TEMPORARY_FAILURE,73,RETRY,30,2667.3,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T17:16:04.338901
REC-45a8443d,CASE-2379,INSUFFICIENT_FUNDS,69,RETRY,30,2520.05,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T02:16:04.338901
REC-88b717f9,CASE-2380,INSUFFICIENT_FUNDS,63,RETRY,30,7339.8,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T04:16:04.338901
REC-35a3d2c3,CASE-2381,TEMPORARY_FAILURE,76,RETRY,30,3537.73,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T00:16:04.338901
REC-e257e112,CASE-2382,TEMPORARY_FAILURE,77,RETRY,30,2814.55,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T02:16:04.338901
REC-c9b22d12,CASE-2383,INSUFFICIENT_FUNDS,45,RETRY,30,3212.0,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T20:16:04.338901
REC-20f9d947,CASE-2384,TEMPORARY_FAILURE,88,RETRY,30,1899.48,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T16:16:04.338901
REC-598830c6,CASE-2385,TEMPORARY_FAILURE,94,RETRY,30,10961.3,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T17:16:04.338901
REC-096dab86,CASE-2386,INSUFFICIENT_FUNDS,46,RETRY,30,983.37,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T07:16:04.338901
REC-598c586a,CASE-2387,INSUFFICIENT_FUNDS,48,RETRY,30,546.99,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T08:16:04.338901
REC-77849e01,CASE-2388,INSUFFICIENT_FUNDS,59,RETRY,30,4217.52,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T08:16:04.338901
REC-4392e89f,CASE-2389,INSUFFICIENT_FUNDS,70,RETRY,30,8157.56,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T12:16:04.338901
REC-cb593097,CASE-2390,INSUFFICIENT_FUNDS,52,RETRY,30,6054.76,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T14:16:04.338901
REC-5284939e,CASE-2391,INSUFFICIENT_FUNDS,49,RETRY,30,3499.29,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T08:16:04.338901
REC-458d0767,CASE-2392,TEMPORARY_FAILURE,77,RETRY,30,2814.55,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T17:16:04.345213
REC-68c39e51,CASE-2393,INSUFFICIENT_FUNDS,50,RETRY,30,3571.11,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T11:16:04.345213
REC-c7bac7d1,CASE-2394,INSUFFICIENT_FUNDS,46,RETRY,30,5353.83,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T22:16:04.345213
REC-46b6f44d,CASE-2395,TEMPORARY_FAILURE,92,RETRY,30,1986.73,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T03:16:04.345213
REC-b6b62a88,CASE-2396,TEMPORARY_FAILURE,88,RETRY,30,3219.48,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T01:16:04.346432
REC-4e29e142,CASE-2397,INSUFFICIENT_FUNDS,52,RETRY,30,1114.24,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T22:16:04.346432
REC-738879b5,CASE-2398,TEMPORARY_FAILURE,79,RETRY,30,3678.17,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T23:16:04.346432
REC-ae78413d,CASE-2399,TEMPORARY_FAILURE,92,RETRY,30,10727.65,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T19:16:04.346432
REC-52a3d31d,CASE-2400,INSUFFICIENT_FUNDS,60,REMIND,30,1588.74,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T20:16:04.346432
REC-f20c0cd6,CASE-2401,INSUFFICIENT_FUNDS,57,REMIND,30,1508.3,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T07:16:04.346432
REC-e1017368,CASE-2402,INSUFFICIENT_FUNDS,68,REMIND,30,579.92,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T00:16:04.348460
REC-0ff71a82,CASE-2403,TEMPORARY_FAILURE,71,REMIND,30,5789.38,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T19:16:04.348460
REC-f357f3a3,CASE-2404,INSUFFICIENT_FUNDS,56,REMIND,30,1481.49,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T16:16:04.348460
REC-b0fb0505,CASE-2405,TEMPORARY_FAILURE,78,REMIND,30,6362.14,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T23:16:04.348460
REC-43e03162,CASE-2406,TEMPORARY_FAILURE,86,REMIND,30,2285.86,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T09:16:04.348460
REC-0d6c98f5,CASE-2407,INSUFFICIENT_FUNDS,50,REMIND,30,1320.62,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T15:16:04.350477
REC-54d0ff2a,CASE-2408,INSUFFICIENT_FUNDS,67,REMIND,30,5462.09,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T14:16:04.350477
REC-788c083e,CASE-2409,TEMPORARY_FAILURE,80,REMIND,30,3565.78,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T17:16:04.350477
REC-415bb62d,CASE-2410,TEMPORARY_FAILURE,85,REMIND,30,6934.9,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T22:16:04.350477
REC-97a83a4c,CASE-2411,INSUFFICIENT_FUNDS,67,REMIND,30,571.09,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T14:16:04.350477
REC-80f46ba7,CASE-2412,INSUFFICIENT_FUNDS,54,REMIND,30,456.4,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T23:16:04.350477
REC-8a6dc5e0,CASE-2413,TEMPORARY_FAILURE,87,REMIND,30,7098.54,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T20:16:04.350477
REC-895da598,CASE-2414,INSUFFICIENT_FUNDS,59,REMIND,30,4807.52,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T23:16:04.353050
REC-f1869600,CASE-2415,INSUFFICIENT_FUNDS,58,REMIND,30,2579.69,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T13:16:04.353050
REC-d00c7ee4,CASE-2416,INSUFFICIENT_FUNDS,65,REMIND,30,553.45,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T02:16:04.353050
REC-5ade05fa,CASE-2417,TEMPORARY_FAILURE,86,REMIND,30,2285.86,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T14:16:04.353050
REC-f9f32779,CASE-2418,TEMPORARY_FAILURE,72,REMIND,30,5871.21,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T22:16:04.353050
REC-43fab1b3,CASE-2419,INSUFFICIENT_FUNDS,66,REMIND,30,562.27,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T18:16:04.353050
REC-9fee89da,CASE-2420,TEMPORARY_FAILURE,83,REMIND,30,2205.42,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T07:16:04.355065
REC-fbbe9f4b,CASE-2421,INSUFFICIENT_FUNDS,52,REMIND,30,438.76,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T03:16:04.355065
REC-2f8f4a0d,CASE-2422,INSUFFICIENT_FUNDS,66,REMIND,30,2938.27,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T19:16:04.355065
REC-10b5e0b5,CASE-2423,TEMPORARY_FAILURE,73,REMIND,30,5953.03,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T22:16:04.356120
REC-abf4d843,CASE-2424,TEMPORARY_FAILURE,72,REMIND,30,5871.21,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T22:16:04.356895
REC-536edc75,CASE-2425,TEMPORARY_FAILURE,82,REMIND,30,703.43,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T22:16:04.356895
