id,source_type,source_id,customer_id,amount_at_risk,problem_type,recovery_score,risk_level,recommended_action,policy_decision,status,retry_count,max_retries,created_at
CASE-2278,TRANSACTION,TX-F5412A53,CUST-1204,7182.23,FAILED_PAYMENT,84,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T04:16:04.316566
CASE-2279,TRANSACTION,TX-8B1325BF,CUST-1288,11682.23,FAILED_PAYMENT,68,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T17:16:04.316566
CASE-2280,TRANSACTION,TX-B5641DF5,CUST-1033,1181.23,FAILED_PAYMENT,75,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T20:16:04.316566
CASE-2281,TRANSACTION,TX-04933792,CUST-1134,3681.23,FAILED_PAYMENT,62,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T03:16:04.316566
CASE-2282,TRANSACTION,TX-DCBB5D5F,CUST-1124,7182.23,FAILED_PAYMENT,93,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T11:16:04.316566
CASE-2283,TRANSACTION,TX-B1BD080A,CUST-1072,11682.23,FAILED_PAYMENT,65,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T05:16:04.318577
CASE-2284,TRANSACTION,TX-795ED5AE,CUST-1215,3681.23,FAILED_PAYMENT,61,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T13:16:04.318577
CASE-2285,TRANSACTION,TX-648BEC32,CUST-1293,1181.23,FAILED_PAYMENT,82,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-26T14:16:04.318577
CASE-2286,TRANSACTION,TX-8793A951,CUST-1274,11682.23,FAILED_PAYMENT,59,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T14:16:04.318577
CASE-2287,TRANSACTION,TX-C66806EE,CUST-1088,7182.23,FAILED_PAYMENT,64,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T06:16:04.318577
CASE-2288,TRANSACTION,TX-73B50386,CUST-1133,4681.23,FAILED_PAYMENT,53,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T15:16:04.318577
CASE-2289,TRANSACTION,TX-C2079E5C,CUST-1114,11682.23,FAILED_PAYMENT,50,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T13:16:04.318577
CASE-2290,TRANSACTION,TX-DAE3ECD3,CUST-1170,3681.23,FAILED_PAYMENT,71,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T23:16:04.318577
CASE-2291,TRANSACTION,TX-23121C99,CUST-1061,3681.23,FAILED_PAYMENT,74,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T20:16:04.320609
CASE-2292,TRANSACTION,TX-D3DFA8AF,CUST-1037,7182.23,FAILED_PAYMENT,82,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T04:16:04.320609
CASE-2293,TRANSACTION,TX-5CFBEF96,CUST-1153,1181.23,FAILED_PAYMENT,88,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-28T03:16:04.320609
CASE-2294,TRANSACTION,TX-9A1175A1,CUST-1176,2181.23,FAILED_PAYMENT,57,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T07:16:04.320609
CASE-2295,TRANSACTION,TX-4458A767,CUST-1093,2181.23,FAILED_PAYMENT,65,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T15:16:04.320609
CASE-2296,TRANSACTION,TX-3DDED276,CUST-1161,11682.23,FAILED_PAYMENT,56,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T08:16:04.320609
CASE-2297,TRANSACTION,TX-26D760A0,CUST-1087,3681.23,FAILED_PAYMENT,58,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T07:16:04.320609
CASE-2298,TRANSACTION,TX-8981AB66,CUST-1220,2181.23,FAILED_PAYMENT,84,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-27T06:16:04.320609
CASE-2299,TRANSACTION,TX-CB868CCF,CUST-1020,4681.23,FAILED_PAYMENT,45,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T13:16:04.320609
CASE-2300,TRANSACTION,TX-3CC81AB3,CUST-1272,1181.23,FAILED_PAYMENT,65,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T17:16:04.320609
CASE-2301,TRANSACTION,TX-BBD0F7F4,CUST-1116,1181.23,FAILED_PAYMENT,85,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-28T04:16:04.320609
CASE-2302,TRANSACTION,TX-F47F6700,CUST-1258,1181.23,FAILED_PAYMENT,69,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T08:16:04.320609
CASE-2303,TRANSACTION,TX-BD265694,CUST-1149,1181.23,FAILED_PAYMENT,64,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T03:16:04.320609
CASE-2304,TRANSACTION,TX-151936BE,CUST-1173,7182.23,FAILED_PAYMENT,78,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T04:16:04.320609
CASE-2305,TRANSACTION,TX-08D7D39A,CUST-1184,3681.23,FAILED_PAYMENT,76,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T11:16:04.325264
CASE-2306,TRANSACTION,TX-3B02C42D,CUST-1115,1181.23,FAILED_PAYMENT,59,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T14:16:04.325264
CASE-2307,TRANSACTION,TX-E0F08178,CUST-1064,1181.23,FAILED_PAYMENT,82,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-26T19:16:04.325264
CASE-2308,TRANSACTION,TX-321029C5,CUST-1131,1181.23,FAILED_PAYMENT,69,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T09:16:04.325264
CASE-2309,TRANSACTION,TX-28D21347,CUST-1011,11682.23,FAILED_PAYMENT,51,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T05:16:04.325264
CASE-2310,TRANSACTION,TX-70C5C8A1,CUST-1195,4681.23,FAILED_PAYMENT,73,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T20:16:04.325264
CASE-2311,TRANSACTION,TX-E43EF083,CUST-1005,4681.23,FAILED_PAYMENT,89,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-26T18:16:04.325264
CASE-2312,TRANSACTION,TX-10596ECC,CUST-1071,1181.23,FAILED_PAYMENT,87,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-27T04:16:04.325264
CASE-2313,TRANSACTION,TX-8C1A6D8B,CUST-1061,11682.23,FAILED_PAYMENT,84,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T06:16:04.325264
CASE-2314,TRANSACTION,TX-142D1618,CUST-1103,4681.23,FAILED_PAYMENT,57,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T00:16:04.325264
CASE-2315,TRANSACTION,TX-A963726A,CUST-1083,3681.23,FAILED_PAYMENT,90,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-27T05:16:04.325264
CASE-2316,TRANSACTION,TX-B2538517,CUST-1170,2181.23,FAILED_PAYMENT,89,LOW,RETRY,AUTO,BLOCKED,0,2,2026-08-28T12:16:04.325264
CASE-2317,TRANSACTION,TX-FABDDC16,CUST-1057,11682.23,FAILED_PAYMENT,50,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T07:16:04.325264
CASE-2318,TRANSACTION,TX-926DE3FF,CUST-1052,7182.23,FAILED_PAYMENT,49,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T22:16:04.325264
CASE-2319,TRANSACTION,TX-8080959A,CUST-1136,4681.23,FAILED_PAYMENT,63,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T06:16:04.325264
CASE-2320,TRANSACTION,TX-95E8720C,CUST-1149,2181.23,FAILED_PAYMENT,47,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T16:16:04.325264
CASE-2321,TRANSACTION,TX-E2F3D545,CUST-1024,4681.23,FAILED_PAYMENT,92,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-26T18:16:04.325264
CASE-2322,TRANSACTION,TX-28277958,CUST-1169,11682.23,FAILED_PAYMENT,55,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T21:16:04.325264
CASE-2323,TRANSACTION,TX-E1C13BF6,CUST-1176,3681.23,FAILED_PAYMENT,91,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-27T11:16:04.325264
CASE-2324,TRANSACTION,TX-5EA163C0,CUST-1140,4681.23,FAILED_PAYMENT,74,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T06:16:04.325264
CASE-2325,TRANSACTION,TX-EB82EE0E,CUST-1086,4681.23,FAILED_PAYMENT,86,LOW,RETRY,AUTO,BLOCKED,0,2,2026-08-26T16:16:04.325264
CASE-2326,TRANSACTION,TX-223081A3,CUST-1082,11682.23,FAILED_PAYMENT,48,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T23:16:04.325264
CASE-2327,TRANSACTION,TX-FDEA3BD0,CUST-1093,4681.23,FAILED_PAYMENT,81,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-26T21:16:04.325264
CASE-2328,TRANSACTION,TX-80D01006,CUST-1067,1181.23,FAILED_PAYMENT,88,LOW,RETRY,AUTO,BLOCKED,0,2,2026-08-28T05:16:04.325264
CASE-2329,TRANSACTION,TX-13AD7FEA,CUST-1024,4681.23,FAILED_PAYMENT,73,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T19:16:04.330375
CASE-2330,TRANSACTION,TX-F83D0FD5,CUST-1269,3681.23,FAILED_PAYMENT,45,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T15:16:04.330375
CASE-2331,TRANSACTION,TX-A2049062,CUST-1049,7182.23,FAILED_PAYMENT,78,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T14:16:04.330375
CASE-2332,TRANSACTION,TX-7DCA3D33,CUST-1178,2181.23,FAILED_PAYMENT,75,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T01:16:04.330375
CASE-2333,TRANSACTION,TX-03C64178,CUST-1006,7182.23,FAILED_PAYMENT,48,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T06:16:04.330375
CASE-2334,TRANSACTION,TX-7A5A78D0,CUST-1039,4681.23,FAILED_PAYMENT,55,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T21:16:04.330375
CASE-2335,TRANSACTION,TX-CE77EAD6,CUST-1026,3681.23,FAILED_PAYMENT,62,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T19:16:04.330375
CASE-2336,TRANSACTION,TX-141204F2,CUST-1121,4681.23,FAILED_PAYMENT,70,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T08:16:04.330375
CASE-2337,TRANSACTION,TX-D618A6C9,CUST-1046,7182.23,FAILED_PAYMENT,73,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T16:16:04.330375
CASE-2338,TRANSACTION,TX-2478DAE3,CUST-1010,1181.23,FAILED_PAYMENT,76,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T10:16:04.330375
CASE-2339,TRANSACTION,TX-FA7CC33C,CUST-1047,1181.23,FAILED_PAYMENT,80,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-27T01:16:04.330375
CASE-2340,TRANSACTION,TX-9BB897C4,CUST-1175,2181.23,FAILED_PAYMENT,86,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-27T22:16:04.330375
CASE-2341,TRANSACTION,TX-B88674C8,CUST-1287,4681.23,FAILED_PAYMENT,66,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T18:16:04.330375
CASE-2342,TRANSACTION,TX-9AA20AC6,CUST-1050,3681.23,FAILED_PAYMENT,90,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-27T15:16:04.330375
CASE-2343,TRANSACTION,TX-2FA45D1A,CUST-1150,3681.23,FAILED_PAYMENT,85,LOW,RETRY,AUTO,BLOCKED,0,2,2026-08-28T06:16:04.330375
CASE-2344,TRANSACTION,TX-2B260FFA,CUST-1253,1181.23,FAILED_PAYMENT,55,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T13:16:04.330375
CASE-2345,TRANSACTION,TX-5F02E3A0,CUST-1055,11682.23,FAILED_PAYMENT,71,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T00:16:04.330375
CASE-2346,TRANSACTION,TX-66E14BEB,CUST-1202,2181.23,FAILED_PAYMENT,52,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T00:16:04.330375
CASE-2347,TRANSACTION,TX-0D2AB1A4,CUST-1056,11682.23,FAILED_PAYMENT,66,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T20:16:04.330375
CASE-2348,TRANSACTION,TX-CDE885CD,CUST-1064,11682.23,FAILED_PAYMENT,82,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T18:16:04.330375
CASE-2349,TRANSACTION,TX-A4C5106B,CUST-1069,7182.23,FAILED_PAYMENT,77,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T03:16:04.335165
CASE-2350,TRANSACTION,TX-C865CBFA,CUST-1284,11682.23,FAILED_PAYMENT,48,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T06:16:04.335165
CASE-2351,TRANSACTION,TX-C88C24B4,CUST-1091,7182.23,FAILED_PAYMENT,94,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T04:16:04.335165
CASE-2352,TRANSACTION,TX-B3AF85C6,CUST-1165,1181.23,FAILED_PAYMENT,69,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T22:16:04.335165
CASE-2353,TRANSACTION,TX-A6EA9B8A,CUST-1128,11682.23,FAILED_PAYMENT,93,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T15:16:04.335165
CASE-2354,TRANSACTION,TX-4D3D06BD,CUST-1069,3681.23,FAILED_PAYMENT,73,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T22:16:04.335165
CASE-2355,TRANSACTION,TX-8386D894,CUST-1263,11682.23,FAILED_PAYMENT,92,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T01:16:04.335165
CASE-2356,TRANSACTION,TX-2FE5DCD5,CUST-1284,3681.23,FAILED_PAYMENT,90,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-27T23:16:04.336631
CASE-2357,TRANSACTION,TX-55784872,CUST-1149,7182.23,FAILED_PAYMENT,90,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T04:16:04.336631
CASE-2358,TRANSACTION,TX-A83CFF43,CUST-1092,11682.23,FAILED_PAYMENT,86,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T05:16:04.336631
CASE-2359,TRANSACTION,TX-6CFC7713,CUST-1293,3681.23,FAILED_PAYMENT,80,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-26T13:16:04.336631
CASE-2360,TRANSACTION,TX-801A9D70,CUST-1217,7182.23,FAILED_PAYMENT,63,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T06:16:04.336631
CASE-2361,TRANSACTION,TX-6D938728,CUST-1075,1181.23,FAILED_PAYMENT,69,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T09:16:04.336631
CASE-2362,TRANSACTION,TX-70F03771,CUST-1083,2181.23,FAILED_PAYMENT,62,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T20:16:04.336631
CASE-2363,TRANSACTION,TX-F9E5EC6E,CUST-1152,2181.23,FAILED_PAYMENT,48,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T10:16:04.336631
CASE-2364,TRANSACTION,TX-E42B6618,CUST-1053,3681.23,FAILED_PAYMENT,73,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T19:16:04.336631
CASE-2365,TRANSACTION,TX-A34F62C4,CUST-1122,7182.23,FAILED_PAYMENT,69,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T18:16:04.338901
CASE-2366,TRANSACTION,TX-8E4F6ADD,CUST-1199,1181.23,FAILED_PAYMENT,69,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T16:16:04.338901
CASE-2367,TRANSACTION,TX-93BBB709,CUST-1007,7182.23,FAILED_PAYMENT,48,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T21:16:04.338901
CASE-2368,TRANSACTION,TX-2B28C329,CUST-1189,4681.23,FAILED_PAYMENT,59,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T00:16:04.338901
CASE-2369,TRANSACTION,TX-19A85A9D,CUST-1091,3681.23,FAILED_PAYMENT,73,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T01:16:04.338901
CASE-2370,TRANSACTION,TX-35C1D6CD,CUST-1062,11682.23,FAILED_PAYMENT,77,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T09:16:04.338901
CASE-2371,TRANSACTION,TX-7FCAF36F,CUST-1083,3681.23,FAILED_PAYMENT,80,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-27T15:16:04.338901
CASE-2372,TRANSACTION,TX-55C367B5,CUST-1021,4681.23,FAILED_PAYMENT,90,LOW,RETRY,AUTO,BLOCKED,0,2,2026-08-26T22:16:04.338901
CASE-2373,TRANSACTION,TX-9846D185,CUST-1155,1181.23,FAILED_PAYMENT,94,LOW,RETRY,AUTO,BLOCKED,0,2,2026-08-27T01:16:04.338901
CASE-2374,TRANSACTION,TX-41985FE2,CUST-1163,3681.23,FAILED_PAYMENT,49,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T03:16:04.338901
CASE-2375,TRANSACTION,TX-587294B1,CUST-1213,1181.23,FAILED_PAYMENT,95,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-27T14:16:04.338901
CASE-2376,TRANSACTION,TX-6AF476E2,CUST-1170,2181.23,FAILED_PAYMENT,58,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T18:16:04.338901
CASE-2377,TRANSACTION,TX-5A2A7397,CUST-1244,2181.23,FAILED_PAYMENT,93,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-26T18:16:04.338901
CASE-2378,TRANSACTION,TX-8550D75D,CUST-1124,3681.23,FAILED_PAYMENT,73,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T17:16:04.338901
CASE-2379,TRANSACTION,TX-7BB9D6CE,CUST-1059,3681.23,FAILED_PAYMENT,69,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T02:16:04.338901
CASE-2380,TRANSACTION,TX-714214B0,CUST-1013,11682.23,FAILED_PAYMENT,63,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T04:16:04.338901
CASE-2381,TRANSACTION,TX-DB183674,CUST-1023,4681.23,FAILED_PAYMENT,76,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T00:16:04.338901
CASE-2382,TRANSACTION,TX-7BD9F7E0,CUST-1043,3681.23,FAILED_PAYMENT,77,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T02:16:04.338901
CASE-2383,TRANSACTION,TX-E539C0F7,CUST-1034,7182.23,FAILED_PAYMENT,45,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T20:16:04.338901
CASE-2384,TRANSACTION,TX-16589BED,CUST-1054,2181.23,FAILED_PAYMENT,88,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-26T16:16:04.338901
CASE-2385,TRANSACTION,TX-CC892B95,CUST-1223,11682.23,FAILED_PAYMENT,94,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T17:16:04.338901
CASE-2386,TRANSACTION,TX-B942C492,CUST-1236,2181.23,FAILED_PAYMENT,46,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T07:16:04.338901
CASE-2387,TRANSACTION,TX-D0A21760,CUST-1092,1181.23,FAILED_PAYMENT,48,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T08:16:04.338901
CASE-2388,TRANSACTION,TX-1C983D50,CUST-1133,7182.23,FAILED_PAYMENT,59,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T08:16:04.338901
CASE-2389,TRANSACTION,TX-9BB0DA92,CUST-1222,11682.23,FAILED_PAYMENT,70,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T12:16:04.338901
CASE-2390,TRANSACTION,TX-E80115A2,CUST-1274,11682.23,FAILED_PAYMENT,52,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T14:16:04.338901
CASE-2391,TRANSACTION,TX-2ECA5E7D,CUST-1300,7182.23,FAILED_PAYMENT,49,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T08:16:04.338901
CASE-2392,TRANSACTION,TX-55AD796C,CUST-1055,3681.23,FAILED_PAYMENT,77,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T17:16:04.345213
CASE-2393,TRANSACTION,TX-3B92A19B,CUST-1145,7182.23,FAILED_PAYMENT,50,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T11:16:04.345213
CASE-2394,TRANSACTION,TX-1E834C5A,CUST-1243,11682.23,FAILED_PAYMENT,46,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T22:16:04.345213
CASE-2395,TRANSACTION,TX-CF5987C7,CUST-1280,2181.23,FAILED_PAYMENT,92,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-28T03:16:04.345213
CASE-2396,TRANSACTION,TX-5737146E,CUST-1192,3681.23,FAILED_PAYMENT,88,LOW,RETRY,AUTO,BLOCKED,0,2,2026-08-27T01:16:04.346432
CASE-2397,TRANSACTION,TX-474FD51A,CUST-1022,2181.23,FAILED_PAYMENT,52,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T22:16:04.346432
CASE-2398,TRANSACTION,TX-4CAE3214,CUST-1281,4681.23,FAILED_PAYMENT,79,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T23:16:04.346432
CASE-2399,TRANSACTION,TX-B1A63296,CUST-1177,11682.23,FAILED_PAYMENT,92,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T19:16:04.346432
CASE-2400,TRANSACTION,TX-0572BEE1,CUST-1095,2681.23,CHECKOUT_ABANDONMENT,60,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T20:16:04.346432
CASE-2401,TRANSACTION,TX-AD707D4C,CUST-1093,2681.23,CHECKOUT_ABANDONMENT,57,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T07:16:04.346432
CASE-2402,TRANSACTION,TX-7148BD57,CUST-1035,882.23,CHECKOUT_ABANDONMENT,68,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T00:16:04.348460
CASE-2403,TRANSACTION,TX-FCBD6EDD,CUST-1183,8182.23,CHECKOUT_ABANDONMENT,71,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T19:16:04.348460
CASE-2404,TRANSACTION,TX-D826743F,CUST-1146,2681.23,CHECKOUT_ABANDONMENT,56,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T16:16:04.348460
CASE-2405,TRANSACTION,TX-097AE2A6,CUST-1169,8182.23,CHECKOUT_ABANDONMENT,78,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T23:16:04.348460
CASE-2406,TRANSACTION,TX-0EDC751C,CUST-1291,2681.23,CHECKOUT_ABANDONMENT,86,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T09:16:04.348460
CASE-2407,TRANSACTION,TX-5B982EA0,CUST-1161,2681.23,CHECKOUT_ABANDONMENT,50,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T15:16:04.350477
CASE-2408,TRANSACTION,TX-FFF9CDDF,CUST-1185,8182.23,CHECKOUT_ABANDONMENT,67,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T14:16:04.350477
CASE-2409,TRANSACTION,TX-52AC6587,CUST-1237,4482.23,CHECKOUT_ABANDONMENT,80,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T17:16:04.350477
CASE-2410,TRANSACTION,TX-638A245F,CUST-1056,8182.23,CHECKOUT_ABANDONMENT,85,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T22:16:04.350477
CASE-2411,TRANSACTION,TX-5F56EE4E,CUST-1072,882.23,CHECKOUT_ABANDONMENT,67,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T14:16:04.350477
CASE-2412,TRANSACTION,TX-31B1F4F0,CUST-1010,882.23,CHECKOUT_ABANDONMENT,54,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T23:16:04.350477
CASE-2413,TRANSACTION,TX-D0DC957D,CUST-1109,8182.23,CHECKOUT_ABANDONMENT,87,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T20:16:04.350477
CASE-2414,TRANSACTION,TX-CADE4D96,CUST-1188,8182.23,CHECKOUT_ABANDONMENT,59,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T23:16:04.353050
CASE-2415,TRANSACTION,TX-9F22EA78,CUST-1238,4482.23,CHECKOUT_ABANDONMENT,58,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T13:16:04.353050
CASE-2416,TRANSACTION,TX-F141C31D,CUST-1085,882.23,CHECKOUT_ABANDONMENT,65,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T02:16:04.353050
CASE-2417,TRANSACTION,TX-A1F299A5,CUST-1290,2681.23,CHECKOUT_ABANDONMENT,86,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T14:16:04.353050
