id,case_id,diagnosis,recovery_score,recommended_action,delay_minutes,expected_recovery_value,reason,created_at
REC-603be20f,CASE-2285,TEMPORARY_FAILURE,82,RETRY,30,948.61,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T14:16:04.053260
REC-bcf87df4,CASE-2286,INSUFFICIENT_FUNDS,59,RETRY,30,6872.52,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T14:16:04.053260
REC-a0fcc87b,CASE-2287,INSUFFICIENT_FUNDS,64,RETRY,30,4576.63,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T06:16:04.053260
REC-4bd0155a,CASE-2288,INSUFFICIENT_FUNDS,53,RETRY,30,2461.05,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T15:16:04.053260
REC-0b6199ec,CASE-2289,INSUFFICIENT_FUNDS,50,RETRY,30,5821.11,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T13:16:04.053260
REC-bcb3b1c5,CASE-2290,TEMPORARY_FAILURE,71,RETRY,30,2593.67,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T23:16:04.055408
REC-679de001,CASE-2291,TEMPORARY_FAILURE,74,RETRY,30,2704.11,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T20:16:04.055408
REC-2680e895,CASE-2292,TEMPORARY_FAILURE,82,RETRY,30,5869.43,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T04:16:04.055408
REC-6a23ac2d,CASE-2293,TEMPORARY_FAILURE,88,RETRY,30,1019.48,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T03:16:04.055408
REC-b03bfe64,CASE-2294,INSUFFICIENT_FUNDS,57,RETRY,30,1223.3,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T07:16:04.055408
REC-7cf9b2c6,CASE-2295,INSUFFICIENT_FUNDS,65,RETRY,30,1397.8,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T15:16:04.055408
REC-308e6d3a,CASE-2296,INSUFFICIENT_FUNDS,56,RETRY,30,6522.05,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T08:16:04.055408
REC-912b23f3,CASE-2297,INSUFFICIENT_FUNDS,58,RETRY,30,2115.11,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T07:16:04.055408
REC-2a09139f,CASE-2298,TEMPORARY_FAILURE,84,RETRY,30,1812.23,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T06:16:04.055408
REC-cf372014,CASE-2299,INSUFFICIENT_FUNDS,45,RETRY,30,2086.55,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T13:16:04.055408
REC-be8596f9,CASE-2300,INSUFFICIENT_FUNDS,65,RETRY,30,747.8,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T17:16:04.055408
REC-6fcc95b2,CASE-2301,TEMPORARY_FAILURE,85,RETRY,30,984.05,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T04:16:04.055408
REC-21bf7bdd,CASE-2302,INSUFFICIENT_FUNDS,69,RETRY,30,795.05,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T08:16:04.055408
REC-74dcf2a2,CASE-2303,INSUFFICIENT_FUNDS,64,RETRY,30,735.99,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T03:16:04.055408
REC-4098e65b,CASE-2304,TEMPORARY_FAILURE,78,RETRY,30,5582.14,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T04:16:04.055408
REC-d48c52d5,CASE-2305,TEMPORARY_FAILURE,76,RETRY,30,2777.73,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T11:16:04.055408
REC-9aea71e5,CASE-2306,INSUFFICIENT_FUNDS,59,RETRY,30,676.93,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T14:16:04.055408
REC-325c7c59,CASE-2307,TEMPORARY_FAILURE,82,RETRY,30,948.61,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T19:16:04.055408
REC-a8b6eea7,CASE-2308,INSUFFICIENT_FUNDS,69,RETRY,30,795.05,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T09:16:04.055408
REC-fd2233d1,CASE-2309,INSUFFICIENT_FUNDS,51,RETRY,30,5937.94,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T05:16:04.055408
REC-e9344fb2,CASE-2310,TEMPORARY_FAILURE,73,RETRY,30,3397.3,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T20:16:04.055408
REC-77b45df9,CASE-2311,TEMPORARY_FAILURE,89,RETRY,30,4146.29,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T18:16:04.055408
REC-c384149c,CASE-2312,TEMPORARY_FAILURE,87,RETRY,30,1007.67,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T04:16:04.055408
REC-faf4a66c,CASE-2313,TEMPORARY_FAILURE,84,RETRY,30,9793.07,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T06:16:04.055408
REC-a4798678,CASE-2314,INSUFFICIENT_FUNDS,57,RETRY,30,2648.3,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T00:16:04.055408
REC-7cb6b400,CASE-2315,TEMPORARY_FAILURE,90,RETRY,30,3293.11,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T05:16:04.055408
REC-82e6b0fa,CASE-2316,TEMPORARY_FAILURE,89,RETRY,30,1921.29,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T12:16:04.055408
REC-35fec869,CASE-2317,INSUFFICIENT_FUNDS,50,RETRY,30,5821.11,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T07:16:04.055408
REC-7c1239c1,CASE-2318,INSUFFICIENT_FUNDS,49,RETRY,30,3499.29,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T22:16:04.055408
REC-87261d7a,CASE-2319,INSUFFICIENT_FUNDS,63,RETRY,30,2929.17,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T06:16:04.055408
REC-8a8b083b,CASE-2320,INSUFFICIENT_FUNDS,47,RETRY,30,1005.18,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T16:16:04.055408
REC-d4050238,CASE-2321,TEMPORARY_FAILURE,92,RETRY,30,4286.73,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T18:16:04.055408
REC-a7d9119a,CASE-2322,INSUFFICIENT_FUNDS,55,RETRY,30,6405.23,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T21:16:04.055408
REC-d0cec345,CASE-2323,TEMPORARY_FAILURE,91,RETRY,30,3329.92,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T11:16:04.055408
REC-03ad9cc6,CASE-2324,TEMPORARY_FAILURE,74,RETRY,30,3444.11,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T06:16:04.055408
REC-45b8be0f,CASE-2325,TEMPORARY_FAILURE,86,RETRY,30,4005.86,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T16:16:04.055408
REC-38e73382,CASE-2326,INSUFFICIENT_FUNDS,48,RETRY,30,5587.47,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T23:16:04.055408
REC-5a44e9e9,CASE-2327,TEMPORARY_FAILURE,81,RETRY,30,3771.8,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T21:16:04.055408
REC-f6ccf268,CASE-2328,TEMPORARY_FAILURE,88,RETRY,30,1019.48,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T05:16:04.055408
REC-8a56e872,CASE-2329,TEMPORARY_FAILURE,73,RETRY,30,3397.3,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T19:16:04.055408
REC-80566e52,CASE-2330,INSUFFICIENT_FUNDS,45,RETRY,30,1636.55,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T15:16:04.055408
REC-bd5e653d,CASE-2331,TEMPORARY_FAILURE,78,RETRY,30,5582.14,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T14:16:04.055408
REC-a541e045,CASE-2332,TEMPORARY_FAILURE,75,RETRY,30,1615.92,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T01:16:04.055408
REC-fc6a49f5,CASE-2333,INSUFFICIENT_FUNDS,48,RETRY,30,3427.47,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T06:16:04.055408
REC-9d1d1eb0,CASE-2334,INSUFFICIENT_FUNDS,55,RETRY,30,2554.68,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T21:16:04.055408
REC-c4da58cc,CASE-2335,INSUFFICIENT_FUNDS,62,RETRY,30,2262.36,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T19:16:04.055408
REC-57973f5b,CASE-2336,INSUFFICIENT_FUNDS,70,RETRY,30,3256.86,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T08:16:04.055408
REC-73304b1f,CASE-2337,TEMPORARY_FAILURE,73,RETRY,30,5223.03,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T16:16:04.055408
REC-df6e99ec,CASE-2338,TEMPORARY_FAILURE,76,RETRY,30,877.73,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T10:16:04.055408
REC-67e07145,CASE-2339,TEMPORARY_FAILURE,80,RETRY,30,924.98,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T01:16:04.055408
REC-39456320,CASE-2340,TEMPORARY_FAILURE,86,RETRY,30,1855.86,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T22:16:04.055408
REC-2a64774a,CASE-2341,INSUFFICIENT_FUNDS,66,RETRY,30,3069.61,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T18:16:04.055408
REC-089e2d77,CASE-2342,TEMPORARY_FAILURE,90,RETRY,30,3293.11,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T15:16:04.055408
REC-80b83bb0,CASE-2343,TEMPORARY_FAILURE,85,RETRY,30,3109.05,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T06:16:04.055408
REC-6d48379a,CASE-2344,INSUFFICIENT_FUNDS,55,RETRY,30,629.68,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T13:16:04.055408
REC-ea60aa56,CASE-2345,TEMPORARY_FAILURE,71,RETRY,30,8274.38,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T00:16:04.055408
REC-c2bdde7d,CASE-2346,INSUFFICIENT_FUNDS,52,RETRY,30,1114.24,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T00:16:04.055408
REC-74ede878,CASE-2347,INSUFFICIENT_FUNDS,66,RETRY,30,7690.27,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T20:16:04.055408
REC-5e6e43b3,CASE-2348,TEMPORARY_FAILURE,82,RETRY,30,9559.43,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T18:16:04.055408
REC-81586d30,CASE-2349,TEMPORARY_FAILURE,77,RETRY,30,5510.32,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T03:16:04.055408
REC-23a77230,CASE-2350,INSUFFICIENT_FUNDS,48,RETRY,30,5587.47,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T06:16:04.055408
REC-d121607d,CASE-2351,TEMPORARY_FAILURE,94,RETRY,30,6731.3,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T04:16:04.055408
REC-13a2965c,CASE-2352,INSUFFICIENT_FUNDS,69,RETRY,30,795.05,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T22:16:04.055408
REC-d9592306,CASE-2353,TEMPORARY_FAILURE,93,RETRY,30,10844.47,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T15:16:04.055408
REC-3805d2b9,CASE-2354,TEMPORARY_FAILURE,73,RETRY,30,2667.3,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T22:16:04.055408
REC-d6c855de,CASE-2355,TEMPORARY_FAILURE,92,RETRY,30,10727.65,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T01:16:04.055408
REC-fee10f06,CASE-2356,TEMPORARY_FAILURE,90,RETRY,30,3293.11,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T23:16:04.055408
REC-06e3996b,CASE-2357,TEMPORARY_FAILURE,90,RETRY,30,6444.01,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T04:16:04.055408
REC-0da96c60,CASE-2358,TEMPORARY_FAILURE,86,RETRY,30,10026.72,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T05:16:04.055408
REC-dca14272,CASE-2359,TEMPORARY_FAILURE,80,RETRY,30,2924.98,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T13:16:04.055408
REC-0fdbba55,CASE-2360,INSUFFICIENT_FUNDS,63,RETRY,30,4504.8,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T06:16:04.055408
REC-554ed44b,CASE-2361,INSUFFICIENT_FUNDS,69,RETRY,30,795.05,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T09:16:04.055408
REC-b723a4a6,CASE-2362,INSUFFICIENT_FUNDS,62,RETRY,30,1332.36,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T20:16:04.055408
REC-3acc494d,CASE-2363,INSUFFICIENT_FUNDS,48,RETRY,30,1026.99,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T10:16:04.055408
REC-a8caf07a,CASE-2364,TEMPORARY_FAILURE,73,RETRY,30,2667.3,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T19:16:04.055408
REC-f5471547,CASE-2365,INSUFFICIENT_FUNDS,69,RETRY,30,4935.74,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T18:16:04.055408
REC-3f56f3ff,CASE-2366,INSUFFICIENT_FUNDS,69,RETRY,30,795.05,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T16:16:04.055408
REC-3e15979a,CASE-2367,INSUFFICIENT_FUNDS,48,RETRY,30,3427.47,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T21:16:04.055408
REC-49284521,CASE-2368,INSUFFICIENT_FUNDS,59,RETRY,30,2741.93,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T00:16:04.065175
REC-e791f58a,CASE-2369,TEMPORARY_FAILURE,73,RETRY,30,2667.3,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T01:16:04.065175
REC-560e3547,CASE-2370,TEMPORARY_FAILURE,77,RETRY,30,8975.32,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T09:16:04.065175
REC-a14e5600,CASE-2371,TEMPORARY_FAILURE,80,RETRY,30,2924.98,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T15:16:04.065175
REC-b91722cc,CASE-2372,TEMPORARY_FAILURE,90,RETRY,30,4193.11,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T22:16:04.065175
REC-cf04613a,CASE-2373,TEMPORARY_FAILURE,94,RETRY,30,1090.36,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T01:16:04.065175
REC-c0c8c208,CASE-2374,INSUFFICIENT_FUNDS,49,RETRY,30,1783.8,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T03:16:04.065175
REC-391b53b1,CASE-2375,TEMPORARY_FAILURE,95,RETRY,30,1102.17,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T14:16:04.065175
REC-0435e6bf,CASE-2376,INSUFFICIENT_FUNDS,58,RETRY,30,1245.11,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T18:16:04.065175
REC-10c75d3d,CASE-2377,TEMPORARY_FAILURE,93,RETRY,30,2008.54,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T18:16:04.065175
REC-52f7fb37,CASE-2378,TEMPORARY_FAILURE,73,RETRY,30,2667.3,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T17:16:04.065175
REC-781eb739,CASE-2379,INSUFFICIENT_FUNDS,69,RETRY,30,2520.05,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T02:16:04.065175
REC-091f1700,CASE-2380,INSUFFICIENT_FUNDS,63,RETRY,30,7339.8,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T04:16:04.065175
REC-20b99d95,CASE-2381,TEMPORARY_FAILURE,76,RETRY,30,3537.73,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T00:16:04.066571
REC-1f647e9b,CASE-2382,TEMPORARY_FAILURE,77,RETRY,30,2814.55,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T02:16:04.066571
REC-e24aede2,CASE-2383,INSUFFICIENT_FUNDS,45,RETRY,30,3212.0,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T20:16:04.066571
REC-c577693a,CASE-2384,TEMPORARY_FAILURE,88,RETRY,30,1899.48,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T16:16:04.066571
REC-401995c0,CASE-2385,TEMPORARY_FAILURE,94,RETRY,30,10961.3,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T17:16:04.066571
REC-95b21ff8,CASE-2386,INSUFFICIENT_FUNDS,46,RETRY,30,983.37,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T07:16:04.066571
REC-57f58f65,CASE-2387,INSUFFICIENT_FUNDS,48,RETRY,30,546.99,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T08:16:04.066571
REC-9b85d0f5,CASE-2388,INSUFFICIENT_FUNDS,59,RETRY,30,4217.52,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T08:16:04.066571
REC-87ef040d,CASE-2389,INSUFFICIENT_FUNDS,70,RETRY,30,8157.56,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T12:16:04.066571
REC-18fb34d8,CASE-2390,INSUFFICIENT_FUNDS,52,RETRY,30,6054.76,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T14:16:04.066571
REC-d359ae22,CASE-2391,INSUFFICIENT_FUNDS,49,RETRY,30,3499.29,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T08:16:04.066571
REC-4eb808f0,CASE-2392,TEMPORARY_FAILURE,77,RETRY,30,2814.55,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T17:16:04.066571
REC-5bf2ed6a,CASE-2393,INSUFFICIENT_FUNDS,50,RETRY,30,3571.11,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T11:16:04.066571
REC-574cff9b,CASE-2394,INSUFFICIENT_FUNDS,46,RETRY,30,5353.83,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T22:16:04.066571
REC-33b2330e,CASE-2395,TEMPORARY_FAILURE,92,RETRY,30,1986.73,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-28T03:16:04.066571
REC-3df4f638,CASE-2396,TEMPORARY_FAILURE,88,RETRY,30,3219.48,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T01:16:04.066571
REC-fb9a3637,CASE-2397,INSUFFICIENT_FUNDS,52,RETRY,30,1114.24,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T22:16:04.066571
REC-97bfc70e,CASE-2398,TEMPORARY_FAILURE,79,RETRY,30,3678.17,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-27T23:16:04.068385
REC-93f4e4f7,CASE-2399,TEMPORARY_FAILURE,92,RETRY,30,10727.65,AI Recommendation for FAILED_PAYMENT: INSUFFICIENT_FUNDS,2026-08-26T19:16:04.068385
REC-5c094a9a,CASE-2400,INSUFFICIENT_FUNDS,60,REMIND,30,1588.74,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T20:16:04.068385
REC-f718ef43,CASE-2401,INSUFFICIENT_FUNDS,57,REMIND,30,1508.3,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T07:16:04.068385
REC-fa53a8f4,CASE-2402,INSUFFICIENT_FUNDS,68,REMIND,30,579.92,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T00:16:04.068927
REC-80ec218f,CASE-2403,TEMPORARY_FAILURE,71,REMIND,30,5789.38,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T19:16:04.068927
REC-2165510f,CASE-2404,INSUFFICIENT_FUNDS,56,REMIND,30,1481.49,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T16:16:04.068927
REC-9333821c,CASE-2405,TEMPORARY_FAILURE,78,REMIND,30,6362.14,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T23:16:04.068927
REC-29209f55,CASE-2406,TEMPORARY_FAILURE,86,REMIND,30,2285.86,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T09:16:04.068927
REC-cb406aa3,CASE-2407,INSUFFICIENT_FUNDS,50,REMIND,30,1320.62,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T15:16:04.068927
REC-26c601c0,CASE-2408,INSUFFICIENT_FUNDS,67,REMIND,30,5462.09,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T14:16:04.068927
REC-4dc3d945,CASE-2409,TEMPORARY_FAILURE,80,REMIND,30,3565.78,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T17:16:04.068927
REC-734a3f19,CASE-2410,TEMPORARY_FAILURE,85,REMIND,30,6934.9,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T22:16:04.068927
REC-ad287e8f,CASE-2411,INSUFFICIENT_FUNDS,67,REMIND,30,571.09,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T14:16:04.069938
REC-a7ceb38d,CASE-2412,INSUFFICIENT_FUNDS,54,REMIND,30,456.4,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T23:16:04.069938
REC-8296130c,CASE-2413,TEMPORARY_FAILURE,87,REMIND,30,7098.54,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T20:16:04.069938
REC-c7484bea,CASE-2414,INSUFFICIENT_FUNDS,59,REMIND,30,4807.52,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T23:16:04.069938
REC-676fec11,CASE-2415,INSUFFICIENT_FUNDS,58,REMIND,30,2579.69,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T13:16:04.069938
REC-4eb3638d,CASE-2416,INSUFFICIENT_FUNDS,65,REMIND,30,553.45,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T02:16:04.069938
REC-144c9b21,CASE-2417,TEMPORARY_FAILURE,86,REMIND,30,2285.86,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T14:16:04.072015
REC-ae0fbcff,CASE-2418,TEMPORARY_FAILURE,72,REMIND,30,5871.21,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T22:16:04.072015
REC-13b72492,CASE-2419,INSUFFICIENT_FUNDS,66,REMIND,30,562.27,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T18:16:04.072015
REC-0dcf57b5,CASE-2420,TEMPORARY_FAILURE,83,REMIND,30,2205.42,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T07:16:04.072015
REC-5b660dc7,CASE-2421,INSUFFICIENT_FUNDS,52,REMIND,30,438.76,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T03:16:04.072015
REC-49625643,CASE-2422,INSUFFICIENT_FUNDS,66,REMIND,30,2938.27,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T19:16:04.072015
REC-7417456f,CASE-2423,TEMPORARY_FAILURE,73,REMIND,30,5953.03,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T22:16:04.072015
REC-8b32e8f2,CASE-2424,TEMPORARY_FAILURE,72,REMIND,30,5871.21,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-26T22:16:04.072015
REC-95bdf934,CASE-2425,TEMPORARY_FAILURE,82,REMIND,30,703.43,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-27T22:16:04.072015
REC-bf56f16d,CASE-2426,TEMPORARY_FAILURE,82,REMIND,30,703.43,AI Recommendation for CHECKOUT_ABANDONMENT: SESSION_TIMEOUT,2026-08-28T01:16:04.074025
