id,source_type,source_id,customer_id,amount_at_risk,problem_type,recovery_score,risk_level,recommended_action,policy_decision,status,retry_count,max_retries,created_at
CASE-2278,TRANSACTION,TX-9878F618,CUST-1204,7182.23,FAILED_PAYMENT,84,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T04:16:04.053260
CASE-2279,TRANSACTION,TX-D5E476C8,CUST-1288,11682.23,FAILED_PAYMENT,68,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T17:16:04.053260
CASE-2280,TRANSACTION,TX-CAF7D31C,CUST-1033,1181.23,FAILED_PAYMENT,75,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T20:16:04.053260
CASE-2281,TRANSACTION,TX-E72BF1A4,CUST-1134,3681.23,FAILED_PAYMENT,62,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T03:16:04.053260
CASE-2282,TRANSACTION,TX-DAAAB676,CUST-1124,7182.23,FAILED_PAYMENT,93,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T11:16:04.053260
CASE-2283,TRANSACTION,TX-749D2BD9,CUST-1072,11682.23,FAILED_PAYMENT,65,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T05:16:04.053260
CASE-2284,TRANSACTION,TX-A42D9061,CUST-1215,3681.23,FAILED_PAYMENT,61,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T13:16:04.053260
CASE-2285,TRANSACTION,TX-C634E8D8,CUST-1293,1181.23,FAILED_PAYMENT,82,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-26T14:16:04.053260
CASE-2286,TRANSACTION,TX-F966DB0F,CUST-1274,11682.23,FAILED_PAYMENT,59,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T14:16:04.053260
CASE-2287,TRANSACTION,TX-6D4711F2,CUST-1088,7182.23,FAILED_PAYMENT,64,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T06:16:04.053260
CASE-2288,TRANSACTION,TX-81466A24,CUST-1133,4681.23,FAILED_PAYMENT,53,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T15:16:04.053260
CASE-2289,TRANSACTION,TX-6D918866,CUST-1114,11682.23,FAILED_PAYMENT,50,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T13:16:04.053260
CASE-2290,TRANSACTION,TX-C562B555,CUST-1170,3681.23,FAILED_PAYMENT,71,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T23:16:04.055408
CASE-2291,TRANSACTION,TX-865808F4,CUST-1061,3681.23,FAILED_PAYMENT,74,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T20:16:04.055408
CASE-2292,TRANSACTION,TX-52E8631B,CUST-1037,7182.23,FAILED_PAYMENT,82,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T04:16:04.055408
CASE-2293,TRANSACTION,TX-E38B7A2D,CUST-1153,1181.23,FAILED_PAYMENT,88,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-28T03:16:04.055408
CASE-2294,TRANSACTION,TX-1D208663,CUST-1176,2181.23,FAILED_PAYMENT,57,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T07:16:04.055408
CASE-2295,TRANSACTION,TX-161C0E4C,CUST-1093,2181.23,FAILED_PAYMENT,65,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T15:16:04.055408
CASE-2296,TRANSACTION,TX-A2B6C755,CUST-1161,11682.23,FAILED_PAYMENT,56,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T08:16:04.055408
CASE-2297,TRANSACTION,TX-31580DA7,CUST-1087,3681.23,FAILED_PAYMENT,58,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T07:16:04.055408
CASE-2298,TRANSACTION,TX-0A82A930,CUST-1220,2181.23,FAILED_PAYMENT,84,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-27T06:16:04.055408
CASE-2299,TRANSACTION,TX-4DF4AEE2,CUST-1020,4681.23,FAILED_PAYMENT,45,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T13:16:04.055408
CASE-2300,TRANSACTION,TX-935899D8,CUST-1272,1181.23,FAILED_PAYMENT,65,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T17:16:04.055408
CASE-2301,TRANSACTION,TX-77FCA126,CUST-1116,1181.23,FAILED_PAYMENT,85,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-28T04:16:04.055408
CASE-2302,TRANSACTION,TX-D0FA418F,CUST-1258,1181.23,FAILED_PAYMENT,69,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T08:16:04.055408
CASE-2303,TRANSACTION,TX-8A1A0E25,CUST-1149,1181.23,FAILED_PAYMENT,64,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T03:16:04.055408
CASE-2304,TRANSACTION,TX-6E3F6EE6,CUST-1173,7182.23,FAILED_PAYMENT,78,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T04:16:04.055408
CASE-2305,TRANSACTION,TX-34068791,CUST-1184,3681.23,FAILED_PAYMENT,76,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T11:16:04.055408
CASE-2306,TRANSACTION,TX-B548E299,CUST-1115,1181.23,FAILED_PAYMENT,59,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T14:16:04.055408
CASE-2307,TRANSACTION,TX-B5182FB0,CUST-1064,1181.23,FAILED_PAYMENT,82,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-26T19:16:04.055408
CASE-2308,TRANSACTION,TX-4F834835,CUST-1131,1181.23,FAILED_PAYMENT,69,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T09:16:04.055408
CASE-2309,TRANSACTION,TX-ABD9FA2D,CUST-1011,11682.23,FAILED_PAYMENT,51,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T05:16:04.055408
CASE-2310,TRANSACTION,TX-4D9005BE,CUST-1195,4681.23,FAILED_PAYMENT,73,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T20:16:04.055408
CASE-2311,TRANSACTION,TX-B40E4D26,CUST-1005,4681.23,FAILED_PAYMENT,89,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-26T18:16:04.055408
CASE-2312,TRANSACTION,TX-0B943D00,CUST-1071,1181.23,FAILED_PAYMENT,87,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-27T04:16:04.055408
CASE-2313,TRANSACTION,TX-19F57296,CUST-1061,11682.23,FAILED_PAYMENT,84,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T06:16:04.055408
CASE-2314,TRANSACTION,TX-0FF7EC9A,CUST-1103,4681.23,FAILED_PAYMENT,57,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T00:16:04.055408
CASE-2315,TRANSACTION,TX-96AA70B5,CUST-1083,3681.23,FAILED_PAYMENT,90,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-27T05:16:04.055408
CASE-2316,TRANSACTION,TX-3D7DF81E,CUST-1170,2181.23,FAILED_PAYMENT,89,LOW,RETRY,AUTO,BLOCKED,0,2,2026-08-28T12:16:04.055408
CASE-2317,TRANSACTION,TX-75888452,CUST-1057,11682.23,FAILED_PAYMENT,50,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T07:16:04.055408
CASE-2318,TRANSACTION,TX-D89E0982,CUST-1052,7182.23,FAILED_PAYMENT,49,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T22:16:04.055408
CASE-2319,TRANSACTION,TX-090ADE22,CUST-1136,4681.23,FAILED_PAYMENT,63,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T06:16:04.055408
CASE-2320,TRANSACTION,TX-53F1A627,CUST-1149,2181.23,FAILED_PAYMENT,47,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T16:16:04.055408
CASE-2321,TRANSACTION,TX-11F984E7,CUST-1024,4681.23,FAILED_PAYMENT,92,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-26T18:16:04.055408
CASE-2322,TRANSACTION,TX-FAC98B6F,CUST-1169,11682.23,FAILED_PAYMENT,55,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T21:16:04.055408
CASE-2323,TRANSACTION,TX-61B408BB,CUST-1176,3681.23,FAILED_PAYMENT,91,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-27T11:16:04.055408
CASE-2324,TRANSACTION,TX-0EE78E2B,CUST-1140,4681.23,FAILED_PAYMENT,74,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T06:16:04.055408
CASE-2325,TRANSACTION,TX-06407674,CUST-1086,4681.23,FAILED_PAYMENT,86,LOW,RETRY,AUTO,BLOCKED,0,2,2026-08-26T16:16:04.055408
CASE-2326,TRANSACTION,TX-8ACFBBB7,CUST-1082,11682.23,FAILED_PAYMENT,48,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T23:16:04.055408
CASE-2327,TRANSACTION,TX-84656051,CUST-1093,4681.23,FAILED_PAYMENT,81,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-26T21:16:04.055408
CASE-2328,TRANSACTION,TX-3C07C8CE,CUST-1067,1181.23,FAILED_PAYMENT,88,LOW,RETRY,AUTO,BLOCKED,0,2,2026-08-28T05:16:04.055408
CASE-2329,TRANSACTION,TX-14B25827,CUST-1024,4681.23,FAILED_PAYMENT,73,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T19:16:04.055408
CASE-2330,TRANSACTION,TX-1DE7900D,CUST-1269,3681.23,FAILED_PAYMENT,45,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T15:16:04.055408
CASE-2331,TRANSACTION,TX-7079A67A,CUST-1049,7182.23,FAILED_PAYMENT,78,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T14:16:04.055408
CASE-2332,TRANSACTION,TX-F14CBDA2,CUST-1178,2181.23,FAILED_PAYMENT,75,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T01:16:04.055408
CASE-2333,TRANSACTION,TX-D78F4E74,CUST-1006,7182.23,FAILED_PAYMENT,48,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T06:16:04.055408
CASE-2334,TRANSACTION,TX-C335B41F,CUST-1039,4681.23,FAILED_PAYMENT,55,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T21:16:04.055408
CASE-2335,TRANSACTION,TX-440B881B,CUST-1026,3681.23,FAILED_PAYMENT,62,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T19:16:04.055408
CASE-2336,TRANSACTION,TX-84EE06D7,CUST-1121,4681.23,FAILED_PAYMENT,70,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T08:16:04.055408
CASE-2337,TRANSACTION,TX-788C7388,CUST-1046,7182.23,FAILED_PAYMENT,73,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T16:16:04.055408
CASE-2338,TRANSACTION,TX-18A19B7D,CUST-1010,1181.23,FAILED_PAYMENT,76,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T10:16:04.055408
CASE-2339,TRANSACTION,TX-3E0C98DE,CUST-1047,1181.23,FAILED_PAYMENT,80,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-27T01:16:04.055408
CASE-2340,TRANSACTION,TX-83E12716,CUST-1175,2181.23,FAILED_PAYMENT,86,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-27T22:16:04.055408
CASE-2341,TRANSACTION,TX-E090157F,CUST-1287,4681.23,FAILED_PAYMENT,66,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T18:16:04.055408
CASE-2342,TRANSACTION,TX-F64C4EF2,CUST-1050,3681.23,FAILED_PAYMENT,90,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-27T15:16:04.055408
CASE-2343,TRANSACTION,TX-B2ED5E20,CUST-1150,3681.23,FAILED_PAYMENT,85,LOW,RETRY,AUTO,BLOCKED,0,2,2026-08-28T06:16:04.055408
CASE-2344,TRANSACTION,TX-78FB8F35,CUST-1253,1181.23,FAILED_PAYMENT,55,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T13:16:04.055408
CASE-2345,TRANSACTION,TX-37AD7469,CUST-1055,11682.23,FAILED_PAYMENT,71,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T00:16:04.055408
CASE-2346,TRANSACTION,TX-C2CACE76,CUST-1202,2181.23,FAILED_PAYMENT,52,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T00:16:04.055408
CASE-2347,TRANSACTION,TX-A51DC58A,CUST-1056,11682.23,FAILED_PAYMENT,66,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T20:16:04.055408
CASE-2348,TRANSACTION,TX-E43CBAFB,CUST-1064,11682.23,FAILED_PAYMENT,82,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T18:16:04.055408
CASE-2349,TRANSACTION,TX-ECF80890,CUST-1069,7182.23,FAILED_PAYMENT,77,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T03:16:04.055408
CASE-2350,TRANSACTION,TX-469C6F8B,CUST-1284,11682.23,FAILED_PAYMENT,48,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T06:16:04.055408
CASE-2351,TRANSACTION,TX-4BEB977E,CUST-1091,7182.23,FAILED_PAYMENT,94,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T04:16:04.055408
CASE-2352,TRANSACTION,TX-0F528999,CUST-1165,1181.23,FAILED_PAYMENT,69,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T22:16:04.055408
CASE-2353,TRANSACTION,TX-ED027753,CUST-1128,11682.23,FAILED_PAYMENT,93,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T15:16:04.055408
CASE-2354,TRANSACTION,TX-02A44248,CUST-1069,3681.23,FAILED_PAYMENT,73,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T22:16:04.055408
CASE-2355,TRANSACTION,TX-588E8757,CUST-1263,11682.23,FAILED_PAYMENT,92,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T01:16:04.055408
CASE-2356,TRANSACTION,TX-338C1407,CUST-1284,3681.23,FAILED_PAYMENT,90,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-27T23:16:04.055408
CASE-2357,TRANSACTION,TX-717D8602,CUST-1149,7182.23,FAILED_PAYMENT,90,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T04:16:04.055408
CASE-2358,TRANSACTION,TX-43FB393A,CUST-1092,11682.23,FAILED_PAYMENT,86,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T05:16:04.055408
CASE-2359,TRANSACTION,TX-4F56BF68,CUST-1293,3681.23,FAILED_PAYMENT,80,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-26T13:16:04.055408
CASE-2360,TRANSACTION,TX-AA979A54,CUST-1217,7182.23,FAILED_PAYMENT,63,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T06:16:04.055408
CASE-2361,TRANSACTION,TX-CBAE29B5,CUST-1075,1181.23,FAILED_PAYMENT,69,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T09:16:04.055408
CASE-2362,TRANSACTION,TX-BB244E86,CUST-1083,2181.23,FAILED_PAYMENT,62,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T20:16:04.055408
CASE-2363,TRANSACTION,TX-E9661297,CUST-1152,2181.23,FAILED_PAYMENT,48,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T10:16:04.055408
CASE-2364,TRANSACTION,TX-65046273,CUST-1053,3681.23,FAILED_PAYMENT,73,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T19:16:04.055408
CASE-2365,TRANSACTION,TX-E84B7469,CUST-1122,7182.23,FAILED_PAYMENT,69,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T18:16:04.055408
CASE-2366,TRANSACTION,TX-604E5AC6,CUST-1199,1181.23,FAILED_PAYMENT,69,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T16:16:04.055408
CASE-2367,TRANSACTION,TX-0E6B0E91,CUST-1007,7182.23,FAILED_PAYMENT,48,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T21:16:04.055408
CASE-2368,TRANSACTION,TX-D023F38B,CUST-1189,4681.23,FAILED_PAYMENT,59,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T00:16:04.065175
CASE-2369,TRANSACTION,TX-7E310469,CUST-1091,3681.23,FAILED_PAYMENT,73,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T01:16:04.065175
CASE-2370,TRANSACTION,TX-A8BD67ED,CUST-1062,11682.23,FAILED_PAYMENT,77,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T09:16:04.065175
CASE-2371,TRANSACTION,TX-5E2EF645,CUST-1083,3681.23,FAILED_PAYMENT,80,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-27T15:16:04.065175
CASE-2372,TRANSACTION,TX-F818C443,CUST-1021,4681.23,FAILED_PAYMENT,90,LOW,RETRY,AUTO,BLOCKED,0,2,2026-08-26T22:16:04.065175
CASE-2373,TRANSACTION,TX-69C93DDE,CUST-1155,1181.23,FAILED_PAYMENT,94,LOW,RETRY,AUTO,BLOCKED,0,2,2026-08-27T01:16:04.065175
CASE-2374,TRANSACTION,TX-B182AEDF,CUST-1163,3681.23,FAILED_PAYMENT,49,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T03:16:04.065175
CASE-2375,TRANSACTION,TX-CEE6DAA1,CUST-1213,1181.23,FAILED_PAYMENT,95,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-27T14:16:04.065175
CASE-2376,TRANSACTION,TX-611679FC,CUST-1170,2181.23,FAILED_PAYMENT,58,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T18:16:04.065175
CASE-2377,TRANSACTION,TX-2D94D596,CUST-1244,2181.23,FAILED_PAYMENT,93,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-26T18:16:04.065175
CASE-2378,TRANSACTION,TX-7253B954,CUST-1124,3681.23,FAILED_PAYMENT,73,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T17:16:04.065175
CASE-2379,TRANSACTION,TX-9C046471,CUST-1059,3681.23,FAILED_PAYMENT,69,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T02:16:04.065175
CASE-2380,TRANSACTION,TX-994FDFFE,CUST-1013,11682.23,FAILED_PAYMENT,63,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T04:16:04.065175
CASE-2381,TRANSACTION,TX-33541531,CUST-1023,4681.23,FAILED_PAYMENT,76,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T00:16:04.066571
CASE-2382,TRANSACTION,TX-AE4FBAAD,CUST-1043,3681.23,FAILED_PAYMENT,77,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T02:16:04.066571
CASE-2383,TRANSACTION,TX-5AE83F40,CUST-1034,7182.23,FAILED_PAYMENT,45,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T20:16:04.066571
CASE-2384,TRANSACTION,TX-50FD6E0C,CUST-1054,2181.23,FAILED_PAYMENT,88,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-26T16:16:04.066571
CASE-2385,TRANSACTION,TX-E36413FF,CUST-1223,11682.23,FAILED_PAYMENT,94,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T17:16:04.066571
CASE-2386,TRANSACTION,TX-C2D242D4,CUST-1236,2181.23,FAILED_PAYMENT,46,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T07:16:04.066571
CASE-2387,TRANSACTION,TX-07A39913,CUST-1092,1181.23,FAILED_PAYMENT,48,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T08:16:04.066571
CASE-2388,TRANSACTION,TX-9070E0A9,CUST-1133,7182.23,FAILED_PAYMENT,59,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T08:16:04.066571
CASE-2389,TRANSACTION,TX-4B833100,CUST-1222,11682.23,FAILED_PAYMENT,70,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T12:16:04.066571
CASE-2390,TRANSACTION,TX-C79295B2,CUST-1274,11682.23,FAILED_PAYMENT,52,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T14:16:04.066571
CASE-2391,TRANSACTION,TX-2DAADA86,CUST-1300,7182.23,FAILED_PAYMENT,49,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-28T08:16:04.066571
CASE-2392,TRANSACTION,TX-E9D4BC40,CUST-1055,3681.23,FAILED_PAYMENT,77,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T17:16:04.066571
CASE-2393,TRANSACTION,TX-5302F50C,CUST-1145,7182.23,FAILED_PAYMENT,50,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T11:16:04.066571
CASE-2394,TRANSACTION,TX-6691A39F,CUST-1243,11682.23,FAILED_PAYMENT,46,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T22:16:04.066571
CASE-2395,TRANSACTION,TX-CEC91F93,CUST-1280,2181.23,FAILED_PAYMENT,92,LOW,RETRY,AUTO,RECOVERED,0,2,2026-08-28T03:16:04.066571
CASE-2396,TRANSACTION,TX-82605CA4,CUST-1192,3681.23,FAILED_PAYMENT,88,LOW,RETRY,AUTO,BLOCKED,0,2,2026-08-27T01:16:04.066571
CASE-2397,TRANSACTION,TX-2703F9A6,CUST-1022,2181.23,FAILED_PAYMENT,52,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T22:16:04.066571
CASE-2398,TRANSACTION,TX-19297EE2,CUST-1281,4681.23,FAILED_PAYMENT,79,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-27T23:16:04.068385
CASE-2399,TRANSACTION,TX-42D86A92,CUST-1177,11682.23,FAILED_PAYMENT,92,MEDIUM,RETRY,HUMAN,AWAITING_APPROVAL,0,2,2026-08-26T19:16:04.068385
CASE-2400,TRANSACTION,TX-7D9F2913,CUST-1095,2681.23,CHECKOUT_ABANDONMENT,60,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T20:16:04.068385
CASE-2401,TRANSACTION,TX-D5E3332B,CUST-1093,2681.23,CHECKOUT_ABANDONMENT,57,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T07:16:04.068385
CASE-2402,TRANSACTION,TX-62796E79,CUST-1035,882.23,CHECKOUT_ABANDONMENT,68,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T00:16:04.068927
CASE-2403,TRANSACTION,TX-1E040D89,CUST-1183,8182.23,CHECKOUT_ABANDONMENT,71,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T19:16:04.068927
CASE-2404,TRANSACTION,TX-06631A0A,CUST-1146,2681.23,CHECKOUT_ABANDONMENT,56,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T16:16:04.068927
CASE-2405,TRANSACTION,TX-1E5229A7,CUST-1169,8182.23,CHECKOUT_ABANDONMENT,78,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T23:16:04.068927
CASE-2406,TRANSACTION,TX-94AC8FEE,CUST-1291,2681.23,CHECKOUT_ABANDONMENT,86,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T09:16:04.068927
CASE-2407,TRANSACTION,TX-A7C28F85,CUST-1161,2681.23,CHECKOUT_ABANDONMENT,50,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T15:16:04.068927
CASE-2408,TRANSACTION,TX-F1D015B0,CUST-1185,8182.23,CHECKOUT_ABANDONMENT,67,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T14:16:04.068927
CASE-2409,TRANSACTION,TX-2DF04CAA,CUST-1237,4482.23,CHECKOUT_ABANDONMENT,80,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T17:16:04.068927
CASE-2410,TRANSACTION,TX-DAF1099B,CUST-1056,8182.23,CHECKOUT_ABANDONMENT,85,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T22:16:04.068927
CASE-2411,TRANSACTION,TX-448B75EF,CUST-1072,882.23,CHECKOUT_ABANDONMENT,67,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T14:16:04.069938
CASE-2412,TRANSACTION,TX-6804398F,CUST-1010,882.23,CHECKOUT_ABANDONMENT,54,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T23:16:04.069938
CASE-2413,TRANSACTION,TX-0BC6DA29,CUST-1109,8182.23,CHECKOUT_ABANDONMENT,87,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T20:16:04.069938
CASE-2414,TRANSACTION,TX-BAEFAFBE,CUST-1188,8182.23,CHECKOUT_ABANDONMENT,59,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-26T23:16:04.069938
CASE-2415,TRANSACTION,TX-97DAD29B,CUST-1238,4482.23,CHECKOUT_ABANDONMENT,58,LOW,REMIND,AUTO,OPEN,0,2,2026-08-27T13:16:04.069938
CASE-2416,TRANSACTION,TX-0E056BE7,CUST-1085,882.23,CHECKOUT_ABANDONMENT,65,LOW,REMIND,AUTO,OPEN,0,2,2026-08-28T02:16:04.069938
CASE-2417,TRANSACTION,TX-2D72AD19,CUST-1290,2681.23,CHECKOUT_ABANDONMENT,86,LOW,REMIND,AUTO,OPEN,0,2,2026-08-26T14:16:04.072015
CASE-2418,TRANSACTION,TX-6EF328BA,CUST-1021,8182.23,CHECKOUT_ABANDONMENT,72,MEDIUM,REMIND,HUMAN,OPEN,0,2,2026-08-27T22:16:04.072015
