id,case_id,event_type,actor_type,actor_id,reason,metadata_json,timestamp
AUD-5b4fabe3,CASE-2502,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 66, ""policy"": ""AUTO""}",2026-08-27T11:16:04.086554
AUD-33020280,CASE-2503,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 56, ""policy"": ""AUTO""}",2026-08-28T09:16:04.086554
AUD-bd958b01,CASE-2504,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 75, ""policy"": ""AUTO""}",2026-08-27T20:16:04.086554
AUD-1cdb6e4e,CASE-2505,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 55, ""policy"": ""AUTO""}",2026-08-27T21:16:04.086554
AUD-1292d629,CASE-2506,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 78, ""policy"": ""AUTO""}",2026-08-28T02:16:04.086554
AUD-d89ab6e5,CASE-2507,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 52, ""policy"": ""AUTO""}",2026-08-27T07:16:04.086554
AUD-5917bfe0,CASE-2508,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 85, ""policy"": ""AUTO""}",2026-08-27T02:16:04.086554
AUD-0e5b8b61,CASE-2509,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 87, ""policy"": ""AUTO""}",2026-08-26T20:16:04.086554
AUD-3a70f0c9,CASE-2510,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 72, ""policy"": ""AUTO""}",2026-08-27T08:16:04.086554
AUD-2958b388,CASE-2511,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 73, ""policy"": ""AUTO""}",2026-08-27T17:16:04.086554
AUD-d79b1b76,CASE-2512,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 50, ""policy"": ""AUTO""}",2026-08-27T18:16:04.086554
AUD-9df7283a,CASE-2513,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 84, ""policy"": ""HUMAN""}",2026-08-27T17:16:04.086554
AUD-53ad2dd4,CASE-2514,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 77, ""policy"": ""AUTO""}",2026-08-27T01:16:04.089060
AUD-7f73f89b,CASE-2515,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 62, ""policy"": ""AUTO""}",2026-08-27T21:16:04.089060
AUD-276f1052,CASE-2516,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 74, ""policy"": ""AUTO""}",2026-08-28T07:16:04.089060
AUD-a96575c9,CASE-2517,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 90, ""policy"": ""HUMAN""}",2026-08-26T19:16:04.089060
AUD-65940e74,CASE-2518,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 76, ""policy"": ""AUTO""}",2026-08-28T04:16:04.089060
AUD-0359279d,CASE-2519,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 57, ""policy"": ""AUTO""}",2026-08-26T16:16:04.089060
AUD-b7723493,CASE-2520,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 62, ""policy"": ""HUMAN""}",2026-08-28T09:16:04.089060
AUD-38bd51d3,CASE-2521,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 61, ""policy"": ""AUTO""}",2026-08-28T04:16:04.089060
AUD-9bb8321c,CASE-2522,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 50, ""policy"": ""HUMAN""}",2026-08-28T12:16:04.089060
AUD-66524d90,CASE-2523,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 63, ""policy"": ""HUMAN""}",2026-08-27T05:16:04.089060
AUD-2d778fc3,CASE-2524,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 79, ""policy"": ""AUTO""}",2026-08-28T03:16:04.089060
AUD-9be85250,CASE-2525,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 67, ""policy"": ""AUTO""}",2026-08-27T06:16:04.091096
AUD-67f2dae0,CASE-2526,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 62, ""policy"": ""AUTO""}",2026-08-28T05:16:04.091096
AUD-9bee6abb,CASE-2527,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 74, ""policy"": ""AUTO""}",2026-08-28T10:16:04.091096
AUD-71c44180,CASE-2528,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 79, ""policy"": ""AUTO""}",2026-08-27T12:16:04.091096
AUD-9fd3c820,CASE-2529,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 70, ""policy"": ""AUTO""}",2026-08-27T01:16:04.091096
AUD-4453907a,CASE-2530,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 66, ""policy"": ""AUTO""}",2026-08-27T13:16:04.091096
AUD-0dc1189b,CASE-2531,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 63, ""policy"": ""AUTO""}",2026-08-27T09:16:04.091096
AUD-44d25a9a,CASE-2532,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 50, ""policy"": ""AUTO""}",2026-08-28T05:16:04.091096
AUD-6a430f90,CASE-2533,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 65, ""policy"": ""HUMAN""}",2026-08-26T16:16:04.091096
AUD-3d184116,CASE-2534,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 88, ""policy"": ""HUMAN""}",2026-08-27T21:16:04.091096
AUD-2486e461,CASE-2535,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 81, ""policy"": ""AUTO""}",2026-08-28T09:16:04.091096
AUD-99fb2279,CASE-2536,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 72, ""policy"": ""AUTO""}",2026-08-27T05:16:04.093106
AUD-df18708c,CASE-2537,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 70, ""policy"": ""AUTO""}",2026-08-26T14:16:04.093106
AUD-af499d5b,CASE-2538,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 51, ""policy"": ""AUTO""}",2026-08-28T04:16:04.093106
AUD-ba3afc2e,CASE-2539,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 52, ""policy"": ""AUTO""}",2026-08-27T18:16:04.093106
AUD-0093adbd,CASE-2540,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 62, ""policy"": ""HUMAN""}",2026-08-27T14:16:04.093106
AUD-a7c2f494,CASE-2541,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 79, ""policy"": ""AUTO""}",2026-08-27T03:16:04.093106
AUD-bf27850d,CASE-2542,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 78, ""policy"": ""AUTO""}",2026-08-27T13:16:04.093106
AUD-e8e0d76e,CASE-2543,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 50, ""policy"": ""HUMAN""}",2026-08-28T01:16:04.093106
AUD-f3fbee2a,CASE-2544,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 89, ""policy"": ""AUTO""}",2026-08-26T14:16:04.093106
AUD-576730d2,CASE-2545,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 84, ""policy"": ""AUTO""}",2026-08-26T17:16:04.093106
AUD-40784bfb,CASE-2546,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 85, ""policy"": ""HUMAN""}",2026-08-27T10:16:04.093106
AUD-8f6ec88a,CASE-2547,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 57, ""policy"": ""AUTO""}",2026-08-28T04:16:04.093106
AUD-46a90643,CASE-2548,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 52, ""policy"": ""AUTO""}",2026-08-28T00:16:04.095114
AUD-f2199c42,CASE-2549,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 52, ""policy"": ""AUTO""}",2026-08-27T05:16:04.095114
AUD-c9e3c4a6,CASE-2550,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 53, ""policy"": ""AUTO""}",2026-08-26T15:16:04.095114
AUD-cfca1f87,CASE-2551,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 50, ""policy"": ""AUTO""}",2026-08-27T07:16:04.095114
AUD-cf58f5a5,CASE-2552,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 73, ""policy"": ""AUTO""}",2026-08-26T15:16:04.095114
AUD-b91223fc,CASE-2553,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 89, ""policy"": ""AUTO""}",2026-08-28T08:16:04.095114
AUD-c8acb54c,CASE-2554,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 54, ""policy"": ""AUTO""}",2026-08-26T14:16:04.095114
AUD-a6920865,CASE-2555,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 84, ""policy"": ""AUTO""}",2026-08-27T03:16:04.095114
AUD-1d120e36,CASE-2556,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 86, ""policy"": ""AUTO""}",2026-08-28T06:16:04.095114
AUD-2fe16b50,CASE-2557,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 79, ""policy"": ""AUTO""}",2026-08-28T01:16:04.095114
AUD-c95fdace,CASE-2558,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 82, ""policy"": ""HUMAN""}",2026-08-26T22:16:04.095114
AUD-343a4e8a,CASE-2559,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 72, ""policy"": ""HUMAN""}",2026-08-27T10:16:04.095114
AUD-9076a49a,CASE-2560,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 70, ""policy"": ""HUMAN""}",2026-08-27T01:16:04.095114
AUD-a8f74ffa,CASE-2561,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 73, ""policy"": ""AUTO""}",2026-08-28T12:16:04.097232
AUD-7d521190,CASE-2562,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 68, ""policy"": ""AUTO""}",2026-08-28T12:16:04.097232
AUD-af853910,CASE-2563,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 64, ""policy"": ""AUTO""}",2026-08-26T16:16:04.097232
AUD-8c82f527,CASE-2564,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 85, ""policy"": ""AUTO""}",2026-08-28T10:16:04.097232
AUD-e9412135,CASE-2565,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 72, ""policy"": ""HUMAN""}",2026-08-27T13:16:04.097232
AUD-c2db3b59,CASE-2566,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 64, ""policy"": ""AUTO""}",2026-08-27T00:16:04.097232
AUD-a6b4a56b,CASE-2567,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 86, ""policy"": ""HUMAN""}",2026-08-27T16:16:04.097232
AUD-bb90ff9e,CASE-2568,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 61, ""policy"": ""HUMAN""}",2026-08-26T19:16:04.097232
AUD-c0d20bd9,CASE-2569,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 52, ""policy"": ""AUTO""}",2026-08-28T09:16:04.097232
AUD-d0886cd2,CASE-2570,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 72, ""policy"": ""AUTO""}",2026-08-27T22:16:04.097232
AUD-d9264acf,CASE-2571,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 90, ""policy"": ""AUTO""}",2026-08-27T03:16:04.099248
AUD-791b0407,CASE-2572,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 70, ""policy"": ""AUTO""}",2026-08-27T04:16:04.099248
AUD-d52e5584,CASE-2573,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 59, ""policy"": ""AUTO""}",2026-08-26T22:16:04.099248
AUD-aa4d1d88,CASE-2574,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 64, ""policy"": ""AUTO""}",2026-08-28T03:16:04.099248
AUD-ee5e27b7,CASE-2575,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 71, ""policy"": ""AUTO""}",2026-08-26T13:16:04.099248
AUD-c5ecf9ae,CASE-2576,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 85, ""policy"": ""AUTO""}",2026-08-27T11:16:04.099248
AUD-d5cf9611,CASE-2577,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 58, ""policy"": ""HUMAN""}",2026-08-28T00:16:04.100266
AUD-ad06252d,CASE-2578,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 75, ""policy"": ""HUMAN""}",2026-08-26T21:16:04.100266
AUD-97486c9f,CASE-2579,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 65, ""policy"": ""AUTO""}",2026-08-27T16:16:04.100266
AUD-2c2734a4,CASE-2580,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 57, ""policy"": ""AUTO""}",2026-08-27T14:16:04.100266
AUD-b871bb40,CASE-2581,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 70, ""policy"": ""AUTO""}",2026-08-28T02:16:04.100266
AUD-60007e70,CASE-2582,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 89, ""policy"": ""AUTO""}",2026-08-28T10:16:04.100266
AUD-1c5f93db,CASE-2583,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 62, ""policy"": ""AUTO""}",2026-08-28T07:16:04.100266
AUD-6167cfda,CASE-2584,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 53, ""policy"": ""AUTO""}",2026-08-28T12:16:04.100266
AUD-3c2ea3ea,CASE-2585,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 57, ""policy"": ""AUTO""}",2026-08-28T11:16:04.100266
AUD-f2c1b5aa,CASE-2586,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 63, ""policy"": ""AUTO""}",2026-08-27T02:16:04.100266
AUD-5e55fcf9,CASE-2587,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 85, ""policy"": ""AUTO""}",2026-08-26T16:16:04.100266
AUD-522b5bd3,CASE-2588,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 74, ""policy"": ""AUTO""}",2026-08-28T02:16:04.100266
AUD-97124c69,CASE-2589,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 68, ""policy"": ""AUTO""}",2026-08-27T07:16:04.100266
AUD-0bfadf1b,CASE-2590,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 54, ""policy"": ""AUTO""}",2026-08-26T18:16:04.100266
AUD-b68f6e76,CASE-2591,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 56, ""policy"": ""AUTO""}",2026-08-27T12:16:04.100266
AUD-f16c3477,CASE-2592,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 74, ""policy"": ""AUTO""}",2026-08-27T05:16:04.100266
AUD-864fdb2e,CASE-2593,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 61, ""policy"": ""AUTO""}",2026-08-26T15:16:04.100266
AUD-e20fb687,CASE-2594,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 52, ""policy"": ""AUTO""}",2026-08-27T05:16:04.100266
AUD-d1f06ae2,CASE-2595,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹8,500.00","{""amount_at_risk"": 8500.0, ""score"": 60, ""policy"": ""HUMAN""}",2026-08-27T14:16:04.100266
AUD-59b44f8f,CASE-2596,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 90, ""policy"": ""AUTO""}",2026-08-27T19:16:04.100266
AUD-466d96b3,CASE-2597,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 90, ""policy"": ""AUTO""}",2026-08-27T01:16:04.100266
AUD-c05fce66,CASE-2598,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 64, ""policy"": ""AUTO""}",2026-08-26T18:16:04.100266
AUD-3181f964,CASE-2599,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 55, ""policy"": ""AUTO""}",2026-08-27T21:16:04.100266
AUD-ed18f335,CASE-2600,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 77, ""policy"": ""AUTO""}",2026-08-27T02:16:04.100266
AUD-86b2f20b,CASE-2601,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 63, ""policy"": ""AUTO""}",2026-08-27T17:16:04.100266
AUD-aaf329d6,CASE-2602,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 77, ""policy"": ""AUTO""}",2026-08-28T08:16:04.100266
AUD-6298e17a,CASE-2603,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 61, ""policy"": ""AUTO""}",2026-08-28T11:16:04.100266
AUD-10e2868d,CASE-2604,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 76, ""policy"": ""AUTO""}",2026-08-26T13:16:04.100266
AUD-24d15eb7,CASE-2605,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹4,800.00","{""amount_at_risk"": 4800.0, ""score"": 59, ""policy"": ""AUTO""}",2026-08-28T01:16:04.100266
AUD-5e029d83,CASE-2606,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹1,200.00","{""amount_at_risk"": 1200.0, ""score"": 89, ""policy"": ""AUTO""}",2026-08-27T22:16:04.103769
AUD-de7942d4,CASE-2607,CASE_CREATED,SYSTEM,SYSTEM,"Case initialized for CHECKOUT_ABANDONMENT amount ₹2,999.00","{""amount_at_risk"": 2999.0, ""score"": 51, ""policy"": ""AUTO""}",2026-08-27T06:16:04.103769
